"YEAR","BFISH","PSU","STRATA_2020","SAMPLE_DEPTH_M","SPECIES_CD","abund","uabund"
2021,"BFISH_2021_F",31302,"S19",233.7816,"ETCO",2.53356979984799,0
2020,"BFISH_2020_F",42742,"S17",225.2472,"ETCO",0,0
2022,"BFISH_2022_F",45495,"S13",189.95,"ETCO",0,0
2022,"BFISH_2022_F",6946,"S13",205.1304,"ETCO",0,0
2021,"BFISH_2021_F",7308,"S14",217.6272,"ETCO",0,0
2021,"BFISH_2021_F",32306,"S19",283.464,"ETCO",0,0
2022,"BFISH_2022_F",25509,"S20",279.8064,"ETCO",0,0
2022,"BFISH_2022_F",6864,"S23",335.1276,"ETCO",0,0
2021,"BFISH_2021_F",7955,"S14",181.0512,"ETCO",0,0
2021,"BFISH_2021_F",23555,"S22",329.6412,"ETCO",0,0
2021,"BFISH_2021_F",34929,"S19",308.61,"ETCO",0,0
2020,"BFISH_2020_F",6923,"S17",285.2928,"ETCO",0,0
2022,"BFISH_2022_F",25786,"S20",314.5536,"ETCO",0,0
2020,"BFISH_2020_F",37923,"S22",267.462,"ETCO",0,0
2020,"BFISH_2020_F",8102,"S17",237.744,"ETCO",0,0
2021,"BFISH_2021_F",35063,"S19",307.2384,"ETCO",0,0
2022,"BFISH_2022_F",10116,"S24",331.47,"ETCO",0,0
2021,"BFISH_2021_F",38500,"S19",304.038,"ETCO",0,0
2020,"BFISH_2020_F",29045,"S18",260.1468,"ETCO",0,0
2022,"BFISH_2022_F",10189,"S24",340.1568,"ETCO",0,0
2020,"BFISH_2020_F",29711,"S18",231.3432,"ETCO",0,0
2021,"BFISH_2021_F",24640,"S22",253.8984,"ETCO",0,0
2021,"BFISH_2021_F",11478,"S20",244.1448,"ETCO",0,0
2022,"BFISH_2022_F",13077,"S14",198.4248,"ETCO",0,0
2021,"BFISH_2021_F",11571,"S20",278.892,"ETCO",0,0
2022,"BFISH_2022_F",12501,"S24",357.5304,"ETCO",0,0
2021,"BFISH_2021_F",13052,"S20",295.3512,"ETCO",0,0
2020,"BFISH_2020_F",9945,"S18",234.0864,"ETCO",0,0
2022,"BFISH_2022_F",15656,"S14",187.55,"ETCO",0,0
2022,"BFISH_2022_F",12649,"S24",341.0712,"ETCO",0,0
2021,"BFISH_2021_F",13567,"S20",298.0944,"ETCO",0,0
2022,"BFISH_2022_F",33040,"S20",301.752,"ETCO",0,0
2021,"BFISH_2021_F",24930,"S22",254.889,"ETCO",2.53356979984799,0
2022,"BFISH_2022_F",33865,"S20",315.468,"ETCO",0,0
2021,"BFISH_2021_F",13819,"S20",304.4952,"ETCO",0,0
2021,"BFISH_2021_F",25502,"S22",264.7188,"ETCO",0,0
2021,"BFISH_2021_F",14446,"S20",223.5708,"ETCO",0,0
2020,"BFISH_2020_F",38530,"S22",290.322,"ETCO",0,0
2020,"BFISH_2020_F",12914,"S19",291.6936,"ETCO",2.53356979984799,0
2021,"BFISH_2021_F",14496,"S20",327.3552,"ETCO",0,0
2021,"BFISH_2021_F",25787,"S22",243.41328,"ETCO",0,0
2021,"BFISH_2021_F",26383,"S22",224.3328,"ETCO",2.53356979984799,0
2020,"BFISH_2020_F",39335,"S22",287.5788,"ETCO",0,0
2020,"BFISH_2020_F",39502,"S22",294.894,"ETCO",0,0
2021,"BFISH_2021_F",14750,"S20",315.468,"ETCO",0,0
2020,"BFISH_2020_F",32309,"S19",310.896,"ETCO",0,0
2022,"BFISH_2022_F",27192,"S24",330.0984,"ETCO",0,0
2021,"BFISH_2021_F",26995,"S22",223.5708,"ETCO",0,0
2021,"BFISH_2021_F",45395,"S13",185.6232,"ETCO",0,0
2021,"BFISH_2021_F",14816,"S20",250.0884,"ETCO",0,0
2022,"BFISH_2022_F",37198,"S20",273.4056,"ETCO",0,0
2021,"BFISH_2021_F",6207,"S13",188.3664,"ETCO",0,0
2021,"BFISH_2021_F",14917,"S20",253.746,"ETCO",0,0
2020,"BFISH_2020_F",39873,"S22",315.468,"ETCO",0,0
2021,"BFISH_2021_F",15038,"S20",237.744,"ETCO",0,0
2021,"BFISH_2021_F",16873,"S20",287.1216,"ETCO",0,0
2020,"BFISH_2020_F",34929,"S19",313.6392,"ETCO",0,0
2022,"BFISH_2022_F",33327,"S24",334.6704,"ETCO",0,0
2022,"BFISH_2022_F",8028,"S14",199.55,"ETCO",0,0
2021,"BFISH_2021_F",13367,"S14",181.0512,"ETCO",0,0
2022,"BFISH_2022_F",3348,"S24",340.614,"ETCO",0,0
2020,"BFISH_2020_F",40318,"S22",300.8376,"ETCO",0,0
2022,"BFISH_2022_F",28263,"S19",255.1176,"ETCO",0,0
2020,"BFISH_2020_F",40655,"S22",298.0944,"ETCO",2.53356979984799,0
2021,"BFISH_2021_F",17702,"S20",285.2928,"ETCO",0,0
2022,"BFISH_2022_F",39682,"S20",245.9736,"ETCO",0,0
2021,"BFISH_2021_F",18163,"S20",259.6896,"ETCO",0,0
2021,"BFISH_2021_F",35175,"S22",300.8376,"ETCO",0,0
2022,"BFISH_2022_F",34689,"S24",359.8164,"ETCO",0,0
2021,"BFISH_2021_F",4920,"S24",345.6432,"ETCO",0,0
2021,"BFISH_2021_F",18285,"S20",256.032,"ETCO",0,0
2021,"BFISH_2021_F",15220,"S14",186.5376,"ETCO",0,0
2021,"BFISH_2021_F",20672,"S20",233.172,"ETCO",0,0
2021,"BFISH_2021_F",35360,"S22",302.6664,"ETCO",0,0
2020,"BFISH_2020_F",41035,"S22",220.0656,"ETCO",0,0
2020,"BFISH_2020_F",12660,"S20",299.466,"ETCO",0,0
2022,"BFISH_2022_F",40967,"S20",251.7648,"ETCO",0,0
2021,"BFISH_2021_F",22195,"S20",283.464,"ETCO",0,0
2021,"BFISH_2021_F",18176,"S14",199.9488,"ETCO",0,0
2022,"BFISH_2022_F",3850,"S24",342.9,"ETCO",0,0
2021,"BFISH_2021_F",22770,"S20",236.8296,"ETCO",0,0
2022,"BFISH_2022_F",43164,"S20",235.3056,"ETCO",0,0
2020,"BFISH_2020_F",15169,"S20",228.6,"ETCO",0,0
2021,"BFISH_2021_F",23279,"S20",257.2512,"ETCO",0,0
2021,"BFISH_2021_F",35857,"S22",249.6312,"ETCO",0,0
2021,"BFISH_2021_F",39392,"S17",226.314,"ETCO",0,0
2022,"BFISH_2022_F",3917,"S24",332.8416,"ETCO",0,0
2021,"BFISH_2021_F",23284,"S20",277.0632,"ETCO",0,0
2021,"BFISH_2021_F",2295,"S14",182.4228,"ETCO",0,0
2021,"BFISH_2021_F",24353,"S20",264.2616,"ETCO",0,0
2022,"BFISH_2022_F",5274,"S20",265.6332,"ETCO",0,0
2021,"BFISH_2021_F",24622,"S20",245.0592,"ETCO",0,0
2020,"BFISH_2020_F",17417,"S20",251.46,"ETCO",0,0
2021,"BFISH_2021_F",36189,"S22",304.4952,"ETCO",0,0
2022,"BFISH_2022_F",40481,"S24",345.186,"ETCO",0,0
2022,"BFISH_2022_F",40207,"S22",252.984,"ETCO",0,0
2021,"BFISH_2021_F",24632,"S20",296.7228,"ETCO",0,0
2022,"BFISH_2022_F",6960,"S20",299.466,"ETCO",0,0
2021,"BFISH_2021_F",24942,"S20",273.4056,"ETCO",0,0
2020,"BFISH_2020_F",435,"S22",271.5768,"ETCO",0,0
2022,"BFISH_2022_F",7060,"S20",282.8544,"ETCO",0,0
2021,"BFISH_2021_F",25106,"S20",272.4912,"ETCO",0,0
2022,"BFISH_2022_F",7153,"S20",247.8024,"ETCO",0,0
2021,"BFISH_2021_F",26703,"S14",217.6272,"ETCO",0,0
2022,"BFISH_2022_F",7258,"S20",251.1552,"ETCO",0,0
2022,"BFISH_2022_F",4263,"S24",341.5284,"ETCO",0,0
2021,"BFISH_2021_F",25793,"S20",257.8608,"ETCO",0,0
2022,"BFISH_2022_F",38497,"S19",311.3532,"ETCO",0,0
2021,"BFISH_2021_F",31322,"S20",294.4368,"ETCO",0,0
2020,"BFISH_2020_F",45271,"S22",288.6456,"ETCO",0,0
2022,"BFISH_2022_F",43573,"S24",334.6704,"ETCO",0,0
2022,"BFISH_2022_F",4989,"S24",335.5848,"ETCO",0,0
2021,"BFISH_2021_F",31535,"S20",251.46,"ETCO",0,0
2022,"BFISH_2022_F",8317,"S20",294.4368,"ETCO",0,0
2021,"BFISH_2021_F",32249,"S20",236.8296,"ETCO",0,0
2022,"BFISH_2022_F",5702,"S24",343.3572,"ETCO",0,0
2020,"BFISH_2020_F",25225,"S20",277.6728,"ETCO",0,0
2021,"BFISH_2021_F",32763,"S20",324.612,"ETCO",0,0
2022,"BFISH_2022_F",8768,"S20",313.6392,"ETCO",0,0
2022,"BFISH_2022_F",5776,"S24",344.2716,"ETCO",0,0
2021,"BFISH_2021_F",38936,"S22",298.0944,"ETCO",0,0
2022,"BFISH_2022_F",7,"S22",324.612,"ETCO",0,0
2020,"BFISH_2020_F",700,"S22",239.5728,"ETCO",0,0
2022,"BFISH_2022_F",6464,"S24",346.1004,"ETCO",0,0
2020,"BFISH_2020_F",8993,"S22",271.272,"ETCO",0,0
2022,"BFISH_2022_F",7688,"S24",344.2716,"ETCO",0,0
2020,"BFISH_2020_F",33447,"S20",245.9736,"ETCO",0,0
2022,"BFISH_2022_F",11204,"S21",220.8276,"ETCO",0,0
2021,"BFISH_2021_F",37196,"S20",237.744,"ETCO",0,0
2020,"BFISH_2020_F",34215,"S20",228.6,"ETCO",0,0
2022,"BFISH_2022_F",8481,"S24",341.9856,"ETCO",0,0
2021,"BFISH_2021_F",37226,"S20",321.8688,"ETCO",0,0
2022,"BFISH_2022_F",9014,"S15",181.8,"ETCO",0,0
2022,"BFISH_2022_F",8542,"S24",359.3592,"ETCO",0,0
2021,"BFISH_2021_F",3730,"S20",230.7336,"ETCO",0,0
2022,"BFISH_2022_F",11834,"S21",299.9232,"ETCO",0,0
2022,"BFISH_2022_F",9694,"S24",336.9564,"ETCO",0,0
2020,"BFISH_2020_F",15174,"S17",242.316,"ETCO",0,0
2021,"BFISH_2021_F",4249,"S14",215.7984,"ETCO",0,0
2021,"BFISH_2021_F",38483,"S20",317.2968,"ETCO",0,0
2022,"BFISH_2022_F",1221,"S16",205.4,"ETCO",0,0
2021,"BFISH_2021_F",38644,"S20",266.5476,"ETCO",0,0
