"YEAR","BFISH","PSU","STRATA_2020","SAMPLE_DEPTH_M","SPECIES_CD","abund","uabund"
2021,"BFISH_2021_F",2122,"S10",112.85,"ETCA",0,0
2020,"BFISH_2020_F",24932,"S21",305.8668,"ETCA",0,0
2019,"BFISH_2019_F",32592,"S05",132.4075,"ETCA",0,0
2021,"BFISH_2021_F",25106,"S20",272.4912,"ETCA",0,0
2019,"BFISH_2019_F",26709,"S20",240.792,"ETCA",0,0
2021,"BFISH_2021_F",32150,"S08",150.876,"ETCA",0,0
2020,"BFISH_2020_F",20797,"S20",275.6916,"ETCA",0,0
2021,"BFISH_2021_F",26703,"S14",217.6272,"ETCA",0,0
2021,"BFISH_2021_F",21458,"S10",138.25,"ETCA",0,0
2019,"BFISH_2019_F",14897,"S19",229.22,"ETCA",0,0
2020,"BFISH_2020_F",575,"S24",376.7328,"ETCA",0,0
2021,"BFISH_2021_F",23801,"S18",243.2304,"ETCA",0,0
2021,"BFISH_2021_F",27007,"S14",200.2536,"ETCA",0,0
2019,"BFISH_2019_F",32748,"S20",230.2225,"ETCA",0,0
2020,"BFISH_2020_F",42742,"S17",225.2472,"ETCA",0,0
2019,"BFISH_2019_F",20929,"S05",144.66,"ETCA",0,0
2019,"BFISH_2019_F",14932,"S20",254.6604,"ETCA",0,0
2021,"BFISH_2021_F",31535,"S20",251.46,"ETCA",0,0
2021,"BFISH_2021_F",17008,"S05",113.9,"ETCA",0,0
2021,"BFISH_2021_F",3020,"S14",187.7568,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",8651,"S10",118.5672,"ETCA",0,0
2020,"BFISH_2020_F",8652,"S10",157.2768,"ETCA",0,0
2019,"BFISH_2019_F",524,"S22",222.1992,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",32249,"S20",236.8296,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",12371,"S14",174.1932,"ETCA",0,0
2020,"BFISH_2020_F",11565,"S20",251.46,"ETCA",0,0
2021,"BFISH_2021_F",38445,"S22",295.3512,"ETCA",0,0
2021,"BFISH_2021_F",1413,"S22",232.8672,"ETCA",3.24096580781073,0
2019,"BFISH_2019_F",8980,"S20",229.1925,"ETCA",0,0
2020,"BFISH_2020_F",25225,"S20",277.6728,"ETCA",0,0
2021,"BFISH_2021_F",27322,"S10",160.9344,"ETCA",0,0
2021,"BFISH_2021_F",38086,"S14",198.882,"ETCA",0,0
2021,"BFISH_2021_F",9428,"S08",167.3352,"ETCA",0,0
2019,"BFISH_2019_F",21772,"S10",159.085,"ETCA",0,0
2021,"BFISH_2021_F",32763,"S20",324.612,"ETCA",0,0
2020,"BFISH_2020_F",19350,"S07",125.13564,"ETCA",0,0
2021,"BFISH_2021_F",24410,"S05",138.9888,"ETCA",0,0
2021,"BFISH_2021_F",33864,"S20",326.4408,"ETCA",0,0
2021,"BFISH_2021_F",38991,"S14",174.35,"ETCA",0,0
2019,"BFISH_2019_F",27898,"S07",119.4816,"ETCA",0,0
2020,"BFISH_2020_F",32810,"S20",235.0008,"ETCA",0,0
2021,"BFISH_2021_F",35784,"S21",298.0944,"ETCA",0,0
2020,"BFISH_2020_F",8797,"S10",127.1016,"ETCA",0,0
2019,"BFISH_2019_F",40821,"S17",249.936,"ETCA",0,0
2021,"BFISH_2021_F",24500,"S05",160.02,"ETCA",0,0
2020,"BFISH_2020_F",33447,"S20",245.9736,"ETCA",0,0
2019,"BFISH_2019_F",40937,"S24",358.902,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",9519,"S11",151.8,"ETCA",0,0
2021,"BFISH_2021_F",41363,"S14",175.26,"ETCA",0,0
2021,"BFISH_2021_F",39444,"S22",300.3804,"ETCA",0,0
2019,"BFISH_2019_F",28266,"S16",184.6475,"ETCA",0,0
2020,"BFISH_2020_F",3027,"S22",304.4952,"ETCA",0,0
2021,"BFISH_2021_F",39676,"S22",319.1256,"ETCA",0,0
2021,"BFISH_2021_F",38643,"S21",279.3492,"ETCA",0,0
2020,"BFISH_2020_F",42690,"S07",133.8072,"ETCA",0,0
2020,"BFISH_2020_F",8976,"S10",149.5044,"ETCA",0,0
2019,"BFISH_2019_F",4639,"S24",351.5868,"ETCA",0,0
2021,"BFISH_2021_F",37573,"S20",308.1528,"ETCA",0,0
2021,"BFISH_2021_F",39740,"S22",268.8336,"ETCA",0,0
2021,"BFISH_2021_F",40012,"S21",244.3734,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",9873,"S22",312.2676,"ETCA",0,0
2020,"BFISH_2020_F",38795,"S14",171.495,"ETCA",0,0
2020,"BFISH_2020_F",22687,"S10",153.6192,"ETCA",0,0
2020,"BFISH_2020_F",22688,"S10",153.6192,"ETCA",0,0
2021,"BFISH_2021_F",33673,"S16",214.4268,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",37342,"S10",142.1892,"ETCA",0,0
2020,"BFISH_2020_F",5675,"S07",112.4712,"ETCA",0,0
2019,"BFISH_2019_F",28310,"S17",325.5264,"ETCA",0,0
2021,"BFISH_2021_F",27997,"S05",123.444,"ETCA",0,0
2020,"BFISH_2020_F",9949,"S22",220.3704,"ETCA",0,0
2020,"BFISH_2020_F",32156,"S22",253.746,"ETCA",0,0
2019,"BFISH_2019_F",43932,"S24",346.5576,"ETCA",0,0
2021,"BFISH_2021_F",611,"S12",167.9448,"ETCA",3.24096580781072,0
2019,"BFISH_2019_F",37325,"S12",144.9324,"ETCA",4.86144871171608,0
2021,"BFISH_2021_F",43795,"S14",184.2516,"ETCA",0,0
2020,"BFISH_2020_F",37147,"S20",308.61,"ETCA",0,0
2020,"BFISH_2020_F",10357,"S05",138.0744,"ETCA",0,0
2020,"BFISH_2020_F",11574,"S22",242.6208,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",33233,"S22",281.94,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",41156,"S21",231.3432,"ETCA",0,0
2019,"BFISH_2019_F",28798,"S13",216.22,"ETCA",0,0
2019,"BFISH_2019_F",23536,"S17",252.603,"ETCA",0,0
2020,"BFISH_2020_F",33695,"S23",364.3884,"ETCA",0,0
2021,"BFISH_2021_F",39066,"S10",143.5608,"ETCA",0,0
2021,"BFISH_2021_F",38890,"S20",261.0612,"ETCA",0,0
2019,"BFISH_2019_F",29119,"S20",262.89,"ETCA",0,0
2020,"BFISH_2020_F",24503,"S05",155.9052,"ETCA",0,0
2021,"BFISH_2021_F",843,"S12",147.9042,"ETCA",0,0
2021,"BFISH_2021_F",45248,"S14",183.7944,"ETCA",0,0
2021,"BFISH_2021_F",40267,"S22",261.2898,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",12546,"S07",151.7904,"ETCA",0,0
2021,"BFISH_2021_F",16497,"S05",126.1872,"ETCA",0,0
2021,"BFISH_2021_F",31634,"S24",341.6808,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",41531,"S24",332.3844,"ETCA",0,0
2019,"BFISH_2019_F",29538,"S23",368.9604,"ETCA",0,0
2021,"BFISH_2021_F",31084,"S05",128.85,"ETCA",0,0
2019,"BFISH_2019_F",23729,"S20",236.8296,"ETCA",0,0
2021,"BFISH_2021_F",40871,"S16",193.8528,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",4047,"S20",276.1488,"ETCA",0,0
2020,"BFISH_2020_F",27425,"S05",144.018,"ETCA",0,0
2020,"BFISH_2020_F",5445,"S08",120.7008,"ETCA",0,0
2021,"BFISH_2021_F",40328,"S22",297.18,"ETCA",0,0
2020,"BFISH_2020_F",2743,"S05",148.86432,"ETCA",0,0
2021,"BFISH_2021_F",33443,"S05",151.2,"ETCA",0,0
2019,"BFISH_2019_F",12825,"S15",206.2725,"ETCA",0,0
2021,"BFISH_2021_F",2377,"S22",230.124,"ETCA",0,0
2021,"BFISH_2021_F",1232,"S10",112.9284,"ETCA",0,0
2020,"BFISH_2020_F",5584,"S08",136.5504,"ETCA",0,0
2019,"BFISH_2019_F",33639,"S15",175.69,"ETCA",0,0
2019,"BFISH_2019_F",23799,"S17",239.5728,"ETCA",0,0
2019,"BFISH_2019_F",38266,"S15",194.1575,"ETCA",0,0
2020,"BFISH_2020_F",10494,"S24",370.7892,"ETCA",0,0
2021,"BFISH_2021_F",13225,"S10",143.5608,"ETCA",0,0
2021,"BFISH_2021_F",25297,"S13",215.7984,"ETCA",0,0
2021,"BFISH_2021_F",44323,"S20",308.61,"ETCA",0,0
2019,"BFISH_2019_F",38335,"S13",216.535,"ETCA",0,0
2020,"BFISH_2020_F",12267,"S24",361.188,"ETCA",0,0
2020,"BFISH_2020_F",9880,"S18",247.3452,"ETCA",0,0
2020,"BFISH_2020_F",628,"S20",233.4768,"ETCA",0,0
2021,"BFISH_2021_F",11571,"S20",278.892,"ETCA",0,0
2020,"BFISH_2020_F",7153,"S20",251.46,"ETCA",0,0
2020,"BFISH_2020_F",13207,"S20",293.9796,"ETCA",0,0
2020,"BFISH_2020_F",3487,"S09",118.872,"ETCA",0,0
2021,"BFISH_2021_F",6276,"S20",306.324,"ETCA",0,0
2020,"BFISH_2020_F",33178,"S05",138.0744,"ETCA",0,0
2021,"BFISH_2021_F",13234,"S15",185.6232,"ETCA",0,0
2021,"BFISH_2021_F",40058,"S05",160.2486,"ETCA",0,0
2021,"BFISH_2021_F",15059,"S10",165.0492,"ETCA",0,0
2021,"BFISH_2021_F",7303,"S10",153.162,"ETCA",0,0
2021,"BFISH_2021_F",6304,"S20",304.8,"ETCA",0,0
2021,"BFISH_2021_F",14451,"S15",180.594,"ETCA",0,0
2019,"BFISH_2019_F",38535,"S14",199.1575,"ETCA",0,0
2019,"BFISH_2019_F",10882,"S22",296.2656,"ETCA",0,0
2020,"BFISH_2020_F",14012,"S24",368.046,"ETCA",0,0
2019,"BFISH_2019_F",38617,"S10",157.535,"ETCA",0,0
2020,"BFISH_2020_F",7484,"S20",293.5224,"ETCA",0,0
2019,"BFISH_2019_F",13780,"S23",355.7016,"ETCA",0,0
2020,"BFISH_2020_F",14636,"S22",298.704,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",20605,"S15",176.4792,"ETCA",0,0
2020,"BFISH_2020_F",7680,"S20",320.9544,"ETCA",0,0
2021,"BFISH_2021_F",40250,"S24",363.9312,"ETCA",0,0
2020,"BFISH_2020_F",20659,"S24",366.6744,"ETCA",0,0
2021,"BFISH_2021_F",27016,"S15",185.07456,"ETCA",6.48193161562144,0
2021,"BFISH_2021_F",45473,"S05",131.6736,"ETCA",0,0
2021,"BFISH_2021_F",6478,"S20",272.7198,"ETCA",0,0
2019,"BFISH_2019_F",37248,"S24",366.6744,"ETCA",0,0
2020,"BFISH_2020_F",44586,"S09",114.6048,"ETCA",0,0
2019,"BFISH_2019_F",16817,"S11",110.7825,"ETCA",0,0
2019,"BFISH_2019_F",11188,"S22",256.032,"ETCA",0,0
2021,"BFISH_2021_F",38687,"S20",270.2052,"ETCA",0,0
2021,"BFISH_2021_F",445,"S22",270.6624,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",32753,"S15",207.1116,"ETCA",0,0
2021,"BFISH_2021_F",45073,"S13",216.7128,"ETCA",0,0
2019,"BFISH_2019_F",11203,"S15",219.1512,"ETCA",0,0
2021,"BFISH_2021_F",1597,"S12",146.304,"ETCA",0,0
2021,"BFISH_2021_F",45395,"S13",185.6232,"ETCA",0,0
2021,"BFISH_2021_F",33100,"S15",198.882,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",2559,"S24",336.042,"ETCA",0,0
2020,"BFISH_2020_F",34176,"S19",273.4056,"ETCA",0,0
2020,"BFISH_2020_F",39873,"S22",315.468,"ETCA",0,0
2019,"BFISH_2019_F",11205,"S15",216.7128,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",15824,"S10",134.65,"ETCA",0,0
2020,"BFISH_2020_F",8358,"S15",200.2536,"ETCA",0,0
2021,"BFISH_2021_F",7101,"S20",240.4872,"ETCA",0,0
2021,"BFISH_2021_F",37352,"S15",180.57114,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",15038,"S20",237.744,"ETCA",0,0
2019,"BFISH_2019_F",6722,"S24",364.236,"ETCA",0,0
2020,"BFISH_2020_F",25772,"S05",120.07125,"ETCA",0,0
2019,"BFISH_2019_F",11319,"S14",173.736,"ETCA",0,0
2020,"BFISH_2020_F",34111,"S24",375.8184,"ETCA",0,0
2021,"BFISH_2021_F",39393,"S15",178.5366,"ETCA",0,0
2020,"BFISH_2020_F",3656,"S24",342.9,"ETCA",0,0
2021,"BFISH_2021_F",29022,"S06",164.592,"ETCA",0,0
2021,"BFISH_2021_F",9126,"S10",145.3896,"ETCA",0,0
2020,"BFISH_2020_F",4359,"S05",122.2248,"ETCA",0,0
2020,"BFISH_2020_F",38491,"S24",375.8184,"ETCA",0,0
2020,"BFISH_2020_F",9436,"S20",299.0088,"ETCA",0,0
2021,"BFISH_2021_F",4554,"S24",368.5032,"ETCA",0,0
2019,"BFISH_2019_F",32155,"S21",232.535,"ETCA",0,0
2021,"BFISH_2021_F",17701,"S20",312.7248,"ETCA",0,0
2020,"BFISH_2020_F",9792,"S20",280.7208,"ETCA",0,0
2019,"BFISH_2019_F",3232,"S20",279.1968,"ETCA",0,0
2021,"BFISH_2021_F",7382,"S20",321.8688,"ETCA",0,0
2019,"BFISH_2019_F",38250,"S13",216.22,"ETCA",0,0
2021,"BFISH_2021_F",9422,"S10",132.7,"ETCA",0,0
2020,"BFISH_2020_F",43990,"S05",138.3792,"ETCA",0,0
2019,"BFISH_2019_F",17698,"S24",340.1568,"ETCA",0,0
2021,"BFISH_2021_F",34011,"S06",146.85,"ETCA",0,0
2021,"BFISH_2021_F",7678,"S20",318.2112,"ETCA",0,0
2020,"BFISH_2020_F",45474,"S05",129.2352,"ETCA",0,0
2019,"BFISH_2019_F",24979,"S13",174.5925,"ETCA",0,0
2020,"BFISH_2020_F",6520,"S24",353.4156,"ETCA",0,0
2020,"BFISH_2020_F",4722,"S05",117.0432,"ETCA",0,0
2020,"BFISH_2020_F",25799,"S20",271.272,"ETCA",0,0
2020,"BFISH_2020_F",35344,"S12",164.095,"ETCA",0,0
2020,"BFISH_2020_F",39326,"S24",368.5032,"ETCA",0,0
2021,"BFISH_2021_F",20672,"S20",233.172,"ETCA",0,0
2020,"BFISH_2020_F",23560,"S22",283.464,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",8586,"S20",289.8648,"ETCA",0,0
2019,"BFISH_2019_F",32421,"S08",166.2725,"ETCA",0,0
2021,"BFISH_2021_F",16782,"S14",206.1972,"ETCA",0,0
2021,"BFISH_2021_F",35361,"S22",298.0944,"ETCA",0,0
2021,"BFISH_2021_F",9269,"S20",323.2404,"ETCA",0,0
2020,"BFISH_2020_F",28267,"S16",172.3644,"ETCA",0,0
2020,"BFISH_2020_F",24195,"S06",119.4816,"ETCA",0,0
2020,"BFISH_2020_F",8871,"S10",153.0096,"ETCA",0,0
2021,"BFISH_2021_F",5102,"S06",124.3584,"ETCA",0,0
2020,"BFISH_2020_F",24481,"S06",151.7904,"ETCA",0,0
2021,"BFISH_2021_F",13051,"S22",297.6372,"ETCA",0,0
2019,"BFISH_2019_F",14437,"S13",199.6575,"ETCA",0,0
2021,"BFISH_2021_F",10832,"S16",208.4832,"ETCA",0,0
2021,"BFISH_2021_F",12019,"S07",128.016,"ETCA",0,0
2020,"BFISH_2020_F",14333,"S10",153.162,"ETCA",0,0
2020,"BFISH_2020_F",28543,"S13",187.9092,"ETCA",0,0
2021,"BFISH_2021_F",12020,"S07",137.16,"ETCA",0,0
2021,"BFISH_2021_F",2182,"S12",159.1056,"ETCA",0,0
2021,"BFISH_2021_F",12065,"S11",135.0264,"ETCA",0,0
2020,"BFISH_2020_F",43058,"S24",336.9564,"ETCA",0,0
2020,"BFISH_2020_F",14403,"S21",275.2344,"ETCA",0,0
2021,"BFISH_2021_F",28335,"S23",352.9584,"ETCA",0,0
2019,"BFISH_2019_F",1134,"S20",277.368,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",3805,"S11",130.7592,"ETCA",0,0
2019,"BFISH_2019_F",43849,"S11",116.22,"ETCA",0,0
2021,"BFISH_2021_F",13277,"S16",170.3832,"ETCA",0,0
2019,"BFISH_2019_F",8163,"S10",124.16,"ETCA",0,0
2021,"BFISH_2021_F",18778,"S10",146.7612,"ETCA",0,0
2020,"BFISH_2020_F",43605,"S24",373.5324,"ETCA",0,0
2020,"BFISH_2020_F",25502,"S22",268.605,"ETCA",3.24096580781072,0
2020,"BFISH_2020_F",2265,"S21",251.7648,"ETCA",0,0
2021,"BFISH_2021_F",45480,"S17",283.9212,"ETCA",0,0
2020,"BFISH_2020_F",8088,"S10",129.8448,"ETCA",0,0
2021,"BFISH_2021_F",14499,"S21",317.2968,"ETCA",0,0
2021,"BFISH_2021_F",14631,"S21",279.3492,"ETCA",0,0
2021,"BFISH_2021_F",6635,"S12",143.8656,"ETCA",0,0
2021,"BFISH_2021_F",37689,"S22",319.1256,"ETCA",0,0
2020,"BFISH_2020_F",8369,"S10",131.064,"ETCA",0,0
2020,"BFISH_2020_F",3175,"S21",255.5748,"ETCA",0,0
2021,"BFISH_2021_F",14442,"S11",159.45,"ETCA",0,0
2021,"BFISH_2021_F",17761,"S21",329.6412,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",5703,"S24",347.472,"ETCA",0,0
2021,"BFISH_2021_F",37921,"S22",312.7248,"ETCA",0,0
2021,"BFISH_2021_F",13812,"S22",264.2616,"ETCA",0,0
2020,"BFISH_2020_F",33671,"S21",271.5768,"ETCA",0,0
2021,"BFISH_2021_F",14565,"S11",145.3896,"ETCA",0,0
2019,"BFISH_2019_F",4126,"S24",349.3008,"ETCA",0,0
2019,"BFISH_2019_F",8554,"S24",343.8144,"ETCA",0,0
2021,"BFISH_2021_F",22327,"S16",178.308,"ETCA",0,0
2021,"BFISH_2021_F",34798,"S23",378.5616,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",8567,"S10",142.875,"ETCA",0,0
2021,"BFISH_2021_F",38171,"S08",116.45,"ETCA",0,0
2021,"BFISH_2021_F",23038,"S16",196.8246,"ETCA",0,0
2021,"BFISH_2021_F",31322,"S20",294.4368,"ETCA",0,0
2021,"BFISH_2021_F",36925,"S12",124.3584,"ETCA",0,0
2021,"BFISH_2021_F",22955,"S21",295.8084,"ETCA",0,0
2019,"BFISH_2019_F",8605,"S24",366.6744,"ETCA",0,0
2021,"BFISH_2021_F",19350,"S07",114.7572,"ETCA",0,0
2019,"BFISH_2019_F",27080,"S13",202.785,"ETCA",0,0
2019,"BFISH_2019_F",12258,"S10",134.4168,"ETCA",0,0
2019,"BFISH_2019_F",32922,"S24",374.904,"ETCA",0,0
2019,"BFISH_2019_F",1625,"S22",238.9632,"ETCA",0,0
2021,"BFISH_2021_F",19414,"S07",110.6424,"ETCA",0,0
2021,"BFISH_2021_F",14053,"S22",309.0672,"ETCA",0,0
2021,"BFISH_2021_F",9700,"S18",235.0008,"ETCA",0,0
2021,"BFISH_2021_F",10032,"S24",369.4176,"ETCA",0,0
2021,"BFISH_2021_F",33740,"S05",130.7592,"ETCA",0,0
2021,"BFISH_2021_F",27320,"S10",161.3916,"ETCA",0,0
2020,"BFISH_2020_F",42181,"S21",329.184,"ETCA",0,0
2021,"BFISH_2021_F",15335,"S11",139.9032,"ETCA",0,0
2020,"BFISH_2020_F",8338,"S24",331.47,"ETCA",0,0
2019,"BFISH_2019_F",13067,"S20",292.608,"ETCA",0,0
2020,"BFISH_2020_F",21220,"S10",134.874,"ETCA",0,0
2020,"BFISH_2020_F",20406,"S14",205.5114,"ETCA",0,0
2021,"BFISH_2021_F",27608,"S10",154.2,"ETCA",0,0
2020,"BFISH_2020_F",42447,"S21",262.7376,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",40894,"S14",170.688,"ETCA",0,0
2021,"BFISH_2021_F",24412,"S05",156.3,"ETCA",0,0
2019,"BFISH_2019_F",28003,"S05",139.6575,"ETCA",0,0
2019,"BFISH_2019_F",44548,"S20",226.7712,"ETCA",0,0
2021,"BFISH_2021_F",10444,"S19",268.8336,"ETCA",0,0
2021,"BFISH_2021_F",34812,"S13",202.9968,"ETCA",0,0
2019,"BFISH_2019_F",3512,"S21",220.095,"ETCA",0,0
2021,"BFISH_2021_F",36224,"S21",285.75,"ETCA",0,0
2021,"BFISH_2021_F",24978,"S05",156.6,"ETCA",0,0
2021,"BFISH_2021_F",13567,"S20",298.0944,"ETCA",0,0
2021,"BFISH_2021_F",38185,"S07",137.16,"ETCA",0,0
2021,"BFISH_2021_F",2892,"S07",110.6424,"ETCA",0,0
2021,"BFISH_2021_F",39738,"S22",302.2092,"ETCA",0,0
2019,"BFISH_2019_F",45002,"S10",112.5325,"ETCA",0,0
2020,"BFISH_2020_F",10845,"S22",326.4408,"ETCA",0,0
2021,"BFISH_2021_F",4503,"S12",139.25,"ETCA",0,0
2019,"BFISH_2019_F",28267,"S12",166.7725,"ETCA",0,0
2020,"BFISH_2020_F",43698,"S07",126.492,"ETCA",0,0
2021,"BFISH_2021_F",14543,"S19",277.9776,"ETCA",0,0
2019,"BFISH_2019_F",28281,"S13",204.41,"ETCA",0,0
2021,"BFISH_2021_F",38882,"S24",355.7016,"ETCA",0,0
2021,"BFISH_2021_F",4876,"S12",110.05,"ETCA",0,0
2021,"BFISH_2021_F",39878,"S22",262.4328,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",41065,"S24",343.8144,"ETCA",0,0
2019,"BFISH_2019_F",45260,"S11",138.3475,"ETCA",0,0
2021,"BFISH_2021_F",3632,"S11",138.9888,"ETCA",0,0
2021,"BFISH_2021_F",39746,"S09",135.45,"ETCA",0,0
2021,"BFISH_2021_F",37681,"S10",121.6152,"ETCA",0,0
2021,"BFISH_2021_F",40528,"S21",230.886,"ETCA",3.24096580781072,0
2019,"BFISH_2019_F",41072,"S24",348.3864,"ETCA",0,0
2020,"BFISH_2020_F",11283,"S22",291.2364,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",36468,"S20",275.2344,"ETCA",0,0
2020,"BFISH_2020_F",40059,"S14",203.9112,"ETCA",0,0
2019,"BFISH_2019_F",15610,"S14",178.595,"ETCA",0,0
2019,"BFISH_2019_F",28581,"S23",343.8144,"ETCA",0,0
2021,"BFISH_2021_F",3453,"S16",197.5,"ETCA",0,0
2020,"BFISH_2020_F",9653,"S10",117.6528,"ETCA",0,0
2020,"BFISH_2020_F",13242,"S05",114.7572,"ETCA",0,0
2021,"BFISH_2021_F",9426,"S09",156.6672,"ETCA",0,0
2021,"BFISH_2021_F",15308,"S22",231.3432,"ETCA",0,0
2019,"BFISH_2019_F",15737,"S15",174.9075,"ETCA",0,0
2019,"BFISH_2019_F",12649,"S24",331.47,"ETCA",0,0
2021,"BFISH_2021_F",30902,"S05",141.15,"ETCA",0,0
2021,"BFISH_2021_F",39318,"S10",153.9,"ETCA",0,0
2020,"BFISH_2020_F",32120,"S08",114.3,"ETCA",0,0
2019,"BFISH_2019_F",1251,"S20",281.6352,"ETCA",0,0
2019,"BFISH_2019_F",12661,"S17",307.6956,"ETCA",0,0
2020,"BFISH_2020_F",10752,"S11",139.5984,"ETCA",0,0
2021,"BFISH_2021_F",6084,"S14",215.7984,"ETCA",0,0
2019,"BFISH_2019_F",1352,"S16",170.9928,"ETCA",3.24096580781072,0
2021,"BFISH_2021_F",9286,"S12",114.65,"ETCA",0,0
2019,"BFISH_2019_F",12668,"S13",210.585,"ETCA",0,0
2020,"BFISH_2020_F",40026,"S08",112.8075,"ETCA",0,0
2021,"BFISH_2021_F",40145,"S16",210.312,"ETCA",0,0
2021,"BFISH_2021_F",42522,"S10",161.3916,"ETCA",0,0
2021,"BFISH_2021_F",2347,"S22",220.98,"ETCA",1.62048290390536,0
2021,"BFISH_2021_F",31770,"S24",349.3008,"ETCA",0,0
2021,"BFISH_2021_F",44935,"S07",154.5336,"ETCA",0,0
2021,"BFISH_2021_F",10390,"S22",329.184,"ETCA",0,0
2021,"BFISH_2021_F",8890,"S14",194.1576,"ETCA",0,0
2020,"BFISH_2020_F",7129,"S14",183.7944,"ETCA",0,0
2020,"BFISH_2020_F",30673,"S05",123.7825,"ETCA",0,0
2021,"BFISH_2021_F",8978,"S14",182.88,"ETCA",0,0
2021,"BFISH_2021_F",4769,"S24",339.2424,"ETCA",0,0
2020,"BFISH_2020_F",9841,"S20",250.0884,"ETCA",0,0
2021,"BFISH_2021_F",43378,"S11",136.5504,"ETCA",0,0
2020,"BFISH_2020_F",4604,"S20",224.9424,"ETCA",0,0
2021,"BFISH_2021_F",10979,"S22",244.1448,"ETCA",0,0
2020,"BFISH_2020_F",12170,"S22",277.5204,"ETCA",0,0
2021,"BFISH_2021_F",43266,"S10",111.252,"ETCA",0,0
2021,"BFISH_2021_F",10396,"S09",134.112,"ETCA",0,0
2021,"BFISH_2021_F",36844,"S24",338.328,"ETCA",0,0
2020,"BFISH_2020_F",13446,"S22",259.0038,"ETCA",1.62048290390536,0
2020,"BFISH_2020_F",36953,"S11",128.9075,"ETCA",0,0
2019,"BFISH_2019_F",13457,"S20",292.608,"ETCA",0,0
2021,"BFISH_2021_F",11771,"S15",196.596,"ETCA",0,0
2020,"BFISH_2020_F",8554,"S24",342.9,"ETCA",0,0
2020,"BFISH_2020_F",4062,"S24",342.9,"ETCA",0,0
2021,"BFISH_2021_F",3780,"S24",343.8144,"ETCA",0,0
2021,"BFISH_2021_F",9364,"S07",152.7048,"ETCA",0,0
2021,"BFISH_2021_F",6251,"S10",115.2144,"ETCA",0,0
2020,"BFISH_2020_F",14506,"S22",320.4972,"ETCA",0,0
2020,"BFISH_2020_F",33591,"S05",144.9324,"ETCA",0,0
2020,"BFISH_2020_F",40029,"S09",130.87,"ETCA",0,0
2019,"BFISH_2019_F",10933,"S22",306.324,"ETCA",0,0
2021,"BFISH_2021_F",39816,"S07",120.2436,"ETCA",0,0
2020,"BFISH_2020_F",14634,"S22",276.1488,"ETCA",0,0
2021,"BFISH_2021_F",39077,"S24",378.5616,"ETCA",0,0
2021,"BFISH_2021_F",10318,"S08",139.1,"ETCA",0,0
2021,"BFISH_2021_F",45207,"S16",186.5376,"ETCA",0,0
2021,"BFISH_2021_F",13727,"S16",219.456,"ETCA",0,0
2020,"BFISH_2020_F",37498,"S15",203.9112,"ETCA",0,0
2019,"BFISH_2019_F",38793,"S14",216.47,"ETCA",0,0
2021,"BFISH_2021_F",40769,"S07",152.0952,"ETCA",1.62048290390536,0
2019,"BFISH_2019_F",24333,"S08",115.7875,"ETCA",0,0
2021,"BFISH_2021_F",7225,"S24",344.7288,"ETCA",0,0
2019,"BFISH_2019_F",31526,"S23",374.4468,"ETCA",0,0
2021,"BFISH_2021_F",11764,"S22",249.6312,"ETCA",0,0
2021,"BFISH_2021_F",8091,"S10",145,"ETCA",0,0
2021,"BFISH_2021_F",44627,"S09",111.252,"ETCA",0,0
2020,"BFISH_2020_F",32309,"S19",310.896,"ETCA",0,0
2021,"BFISH_2021_F",42053,"S07",168.5544,"ETCA",0,0
2021,"BFISH_2021_F",14816,"S20",250.0884,"ETCA",0,0
2020,"BFISH_2020_F",37342,"S10",144.345,"ETCA",0,0
2021,"BFISH_2021_F",9555,"S16",207.264,"ETCA",0,0
2019,"BFISH_2019_F",31962,"S14",180.16,"ETCA",0,0
2020,"BFISH_2020_F",8240,"S20",222.1992,"ETCA",0,0
2021,"BFISH_2021_F",30261,"S22",290.7792,"ETCA",0,0
2020,"BFISH_2020_F",18,"S12",142.3416,"ETCA",0,0
2020,"BFISH_2020_F",11307,"S10",155.448,"ETCA",0,0
2019,"BFISH_2019_F",34804,"S24",346.5576,"ETCA",0,0
